MS Dynamic 365 Finance and Operation Technical Consultant                  ,Snapminds Global (Snapminds Technolgies LLP)                               ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/ms-dynamic-365-finance-and-operation-technical-consultant-at-snapminds-global-snapminds-technolgies-llp-3813177236?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=v78417vgtlPNARegPMNOig%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 QA Engineer                                         ,PAR Technology                                                             ,"Gurugram, Haryana, India"          ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-qa-engineer-at-par-technology-3813181910?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=eguYRzKOwvDFDP1SJakUYg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
D365 Production Consultant                                                 ,GeekBull Consulting                                                        ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/d365-production-consultant-at-geekbull-consulting-3813156165?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=OSrcsQ0cKVXAsPIH1myAMw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
BDE                                                                        ,Uptake Infotech Pvt. Ltd                                                   ,"Ahmedabad, Gujarat, India"         ,https://in.linkedin.com/jobs/view/bde-at-uptake-infotech-pvt-ltd-3813073339?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=uLZ7Ai4IVTQvvzVManu8Xg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
MATLAB/Simulink Developer_NIVITA                                           ,CodersBrain                                                                ,"Chennai, Tamil Nadu, India"        ,https://in.linkedin.com/jobs/view/matlab-simulink-developer-nivita-at-codersbrain-3817517234?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=FAtJfnzGkvEoSLcUsq6DQA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft D365 SCM Functional consultant                                   ,Strategic Resources International Inc                                      ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/microsoft-d365-scm-functional-consultant-at-strategic-resources-international-inc-3813190657?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=Q6svbsBATBZA%2F6pvox6wFw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
Computational Fluid Dynamics Engineer                                      ,EpitronX                                                                   ,"Pune, Maharashtra, India"          ,https://in.linkedin.com/jobs/view/computational-fluid-dynamics-engineer-at-epitronx-3813193078?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=wcvCnwFi2t7YyhrKh%2Fx6ag%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
CRM Dynamics Developer                                                     ,LMTEQ                                                                      ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/crm-dynamics-developer-at-lmteq-3810608507?refId=WlqTK%2FYHUubJF4tqr7JeKw%3D%3D&trackingId=tLoIvRoE9Y%2BnATG10mI7Bg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 F&O Developer                                       ,RapidBrains                                                                ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-f-o-developer-at-rapidbrains-3813182067?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=EOrcVQGGHTQWf24UEP0xIQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Engineer                                                ,Talent Smart                                                               ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-engineer-at-talent-smart-3813061309?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=qafcU3yhC0xXii9RhY9Xpw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
GPS_TC_FO_Getinz                                                           ,Getinz                                                                     ,"Chennai, Tamil Nadu, India"        ,https://in.linkedin.com/jobs/view/gps-tc-fo-getinz-at-getinz-3817406529?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=KFkdDBmJ04X7QhHK0ToJAA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Consultant                                              ,VAYUZ Technologies                                                         ,"Mumbai, Maharashtra, India"        ,https://in.linkedin.com/jobs/view/microsoft-dynamics-consultant-at-vayuz-technologies-3816331423?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=dzY6BBbNW2n5rZz4Ovkl8Q%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics CRM 365                                                           ,Enuke Software Pvt Ltd                                                     ,India                               ,https://in.linkedin.com/jobs/view/dynamics-crm-365-at-enuke-software-pvt-ltd-3816350273?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=Ud7ppR4wB5DEUhslHC2blg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 F&O Technical Consultant                            ,AXTechnosoft                                                               ,"Gurugram, Haryana, India"          ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-f-o-technical-consultant-at-axtechnosoft-3817547527?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=ckJmwywjSzodmztroeA0eQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Sr Microsoft Dynamics developer                                            ,Siemens                                                                    ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/sr-microsoft-dynamics-developer-at-siemens-3797567642?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=ViNnxNCsF85tlTnodbpFvg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
dynamic 365 CRM technical consultant                                       ,AviinTech Business Solutions                                               ,India                               ,https://in.linkedin.com/jobs/view/dynamic-365-crm-technical-consultant-at-aviintech-business-solutions-3817528248?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=rPpFmglBNUI9YWgtr%2FxFzA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics 365 Sales / CE Developer (CRM)                                    ,Techcronus Business Solutions - Microsoft Partner | IAMCP | NASSCOM Member ,"Ahmedabad, Gujarat, India"         ,https://in.linkedin.com/jobs/view/dynamics-365-sales-ce-developer-crm-at-techcronus-business-solutions-microsoft-partner-iamcp-nasscom-member-3816357645?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=q0k7iviwDQDEYV8dH9cPSA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Technical Consultant D365                                                  ,TekWissen India                                                            ,"Indore, Madhya Pradesh, India"     ,https://in.linkedin.com/jobs/view/technical-consultant-d365-at-tekwissen-india-3813169921?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=ySJpSwJQDDvHxy9vM%2BvWrg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Lead Consultant - Dynamics 365                                             ,TekWissen India                                                            ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/lead-consultant-dynamics-365-at-tekwissen-india-3813164989?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=QucSaD59Li8RF5juYTesGQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics SCM Functional Consultant- Hyderabad                              ,Numaware Technologies Private Limited                                      ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/dynamics-scm-functional-consultant-hyderabad-at-numaware-technologies-private-limited-3816095309?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=WNYoPTAukntgWCqo9LTE3Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
MS Dynamics F&O Technical consultant                                       ,Talent Smart                                                               ,India                               ,https://in.linkedin.com/jobs/view/ms-dynamics-f-o-technical-consultant-at-talent-smart-3813032675?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=JhYpsqBrjHilvdawUDiiJw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Lead Consultant - Dynamics 365                                             ,TekWissen India                                                            ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/lead-consultant-dynamics-365-at-tekwissen-india-3813066602?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=7gkehRtUaO3eRbm6ua2%2FWQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics 365 CRM Technical consultant                                      ,Tata Consultancy Services                                                  ,"Pune, Maharashtra, India"          ,https://in.linkedin.com/jobs/view/dynamics-365-crm-technical-consultant-at-tata-consultancy-services-3813067183?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=V8ZIYt0cvKdYBR13ti0HiQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Consultant(Technical)                                   ,Marktine Technology Solutions Pvt Ltd                                      ,India                               ,https://in.linkedin.com/jobs/view/microsoft-dynamics-consultant-technical-at-marktine-technology-solutions-pvt-ltd-3813171263?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=YaBfaTpbdIoRyVQIK%2FRTSQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Dynamics 365 F&O Technical Consultant                               ,TekWissen India                                                            ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/senior-dynamics-365-f-o-technical-consultant-at-tekwissen-india-3813171122?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=ygcfKRbrTNicTGiRuINx1w%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Urgently Hiring || Microsoft Dynamics CRM Technical || 6-15 Years | Remote ,DigitalResumeBox                                                           ,India                               ,https://in.linkedin.com/jobs/view/urgently-hiring-microsoft-dynamics-crm-technical-6-15-years-remote-at-digitalresumebox-3813172190?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=99H7I5JZQBYUBWThzorhGA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
Lead Consultant - Dynamics 365                                             ,TekWissen India                                                            ,"Pune, Maharashtra, India"          ,https://in.linkedin.com/jobs/view/lead-consultant-dynamics-365-at-tekwissen-india-3813167702?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=7j1Udqe4Ze%2FhB2l9KTuJ9A%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 QA Engineer                                         ,PAR Technology                                                             ,"Gurugram, Haryana, India"          ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-qa-engineer-at-par-technology-3813181910?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=Lj1zDYu1jEsaJIoewV4%2FXA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
HR Management For Microsoft Dynamics 365 (English)                         ,Nilasu Consulting Services Pvt. Ltd.                                       ,"Bangalore Rural, Karnataka, India" ,https://in.linkedin.com/jobs/view/hr-management-for-microsoft-dynamics-365-english-at-nilasu-consulting-services-pvt-ltd-3815795230?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=5Yw4kgkf%2F4BWEmOLNESC5g%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
D365 Production Consultant                                                 ,GeekBull Consulting                                                        ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/d365-production-consultant-at-geekbull-consulting-3813156165?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=A0grsEtKay21wVltSP1dUA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
BDE                                                                        ,Uptake Infotech Pvt. Ltd                                                   ,"Ahmedabad, Gujarat, India"         ,https://in.linkedin.com/jobs/view/bde-at-uptake-infotech-pvt-ltd-3813073339?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=AINAyqbxYLuum8Gz6mG5CQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft D365 SCM Functional consultant                                   ,Strategic Resources International Inc                                      ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/microsoft-d365-scm-functional-consultant-at-strategic-resources-international-inc-3813190657?refId=1UFJjeE8QmN3BgPvR8y47A%3D%3D&trackingId=qzw8zcY7jjv080dviOPfvw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 F&O Developer                                       ,RapidBrains                                                                ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-f-o-developer-at-rapidbrains-3813182067?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=RglSVYnFBu1IQBQdzxUTkw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Engineer                                                ,Talent Smart                                                               ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-engineer-at-talent-smart-3813061309?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=Zpdig0aldO300bVtxqlvhQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
GPS_TC_FO_Getinz                                                           ,Getinz                                                                     ,"Chennai, Tamil Nadu, India"        ,https://in.linkedin.com/jobs/view/gps-tc-fo-getinz-at-getinz-3817406529?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=d6K%2BQDJ3nJsgAO4vxYhGbA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Consultant                                              ,VAYUZ Technologies                                                         ,"Mumbai, Maharashtra, India"        ,https://in.linkedin.com/jobs/view/microsoft-dynamics-consultant-at-vayuz-technologies-3816331423?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=UEOJq%2FICMX6ziAAT7TRt3g%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 F&O Technical Consultant                            ,AXTechnosoft                                                               ,"Gurugram, Haryana, India"          ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-f-o-technical-consultant-at-axtechnosoft-3817547527?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=uW1lXwSpgxbdtyIJjkeLxA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics CRM 365                                                           ,Enuke Software Pvt Ltd                                                     ,India                               ,https://in.linkedin.com/jobs/view/dynamics-crm-365-at-enuke-software-pvt-ltd-3816350273?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=m8%2B4CXED5nzbzccasC0P6Q%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Consultant                                              ,"Q1 Technologies, Inc."                                                    ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-consultant-at-q1-technologies-inc-3813159820?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=t1VZ9jogkaPVZf6yN3sP%2BQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Sr Microsoft Dynamics developer                                            ,Siemens                                                                    ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/sr-microsoft-dynamics-developer-at-siemens-3797567642?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=XKS8fHYGSM541FOZE3I54g%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
dynamic 365 CRM technical consultant                                       ,AviinTech Business Solutions                                               ,India                               ,https://in.linkedin.com/jobs/view/dynamic-365-crm-technical-consultant-at-aviintech-business-solutions-3817528248?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=SvJZM6q5p%2BTzgQi%2FpD%2BA%2FA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Microsoft Dynamics CRM/365 Consultant                               ,Bizzman Web Pvt Ltd                                                        ,India                               ,https://in.linkedin.com/jobs/view/senior-microsoft-dynamics-crm-365-consultant-at-bizzman-web-pvt-ltd-3813107066?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=jaFmp6WvTwvBHbxxWqg9Ww%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics 365 Business Central / Navision                                   ,Excelencia                                                                 ,India                               ,https://in.linkedin.com/jobs/view/dynamics-365-business-central-navision-at-excelencia-3813075449?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=B9AZKGZueOKXP%2BordC7%2F4A%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics 365 Sales / CE Developer (CRM)                                    ,Techcronus Business Solutions - Microsoft Partner | IAMCP | NASSCOM Member ,"Ahmedabad, Gujarat, India"         ,https://in.linkedin.com/jobs/view/dynamics-365-sales-ce-developer-crm-at-techcronus-business-solutions-microsoft-partner-iamcp-nasscom-member-3816357645?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=gfkH7Qw2fFfLdla6pX5T8g%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Consultant                                              ,TekWissen India                                                            ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-consultant-at-tekwissen-india-3813065615?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=qBhlSIMnEekpFFO8AuV3ow%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Business System Analyst with Power BI or Tableau                           ,STL - Sterlite Technologies Limited                                        ,"Bengaluru, Karnataka, India"       ,https://in.linkedin.com/jobs/view/business-system-analyst-with-power-bi-or-tableau-at-stl-sterlite-technologies-limited-3813078526?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=sjcZkNPVaU%2Fn5vNR8561rg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics 365 CRM Developer                                       ,Pascalcase                                                                 ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/microsoft-dynamics-365-crm-developer-at-pascalcase-3792911822?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=YYgf5%2Byn1Hw5T4zBmOzwNQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Technical Consultant D365                                                  ,TekWissen India                                                            ,"Indore, Madhya Pradesh, India"     ,https://in.linkedin.com/jobs/view/technical-consultant-d365-at-tekwissen-india-3813169921?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=2fFGRfQjbilqCpriE0AyjQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Lead Consultant - Dynamics 365                                             ,TekWissen India                                                            ,"Pune, Maharashtra, India"          ,https://in.linkedin.com/jobs/view/lead-consultant-dynamics-365-at-tekwissen-india-3813167702?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=H6Z%2BmgaXnGsVIwzB1mT0MQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Consultant(Technical)                                   ,Marktine Technology Solutions Pvt Ltd                                      ,India                               ,https://in.linkedin.com/jobs/view/microsoft-dynamics-consultant-technical-at-marktine-technology-solutions-pvt-ltd-3813171263?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=cP2%2BKxbFD3moyzUoBk4MlA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
MS Dynamics F&O Technical consultant                                       ,Talent Smart                                                               ,India                               ,https://in.linkedin.com/jobs/view/ms-dynamics-f-o-technical-consultant-at-talent-smart-3813032675?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=FnccMvYoiNfaekEC05dEfQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
Urgently Hiring || Microsoft Dynamics CRM Technical || 6-15 Years | Remote ,DigitalResumeBox                                                           ,India                               ,https://in.linkedin.com/jobs/view/urgently-hiring-microsoft-dynamics-crm-technical-6-15-years-remote-at-digitalresumebox-3813172190?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=aKRHbHUtvh1fLJkCl3JPug%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Power Apps Developer                                                       ,KainSkep                                                                   ,"Jaipur, Rajasthan, India"          ,https://in.linkedin.com/jobs/view/power-apps-developer-at-kainskep-3813068257?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=1zYE7qLTYYx5a4rv7GrAcw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Lead Consultant - Dynamics 365                                             ,TekWissen India                                                            ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/lead-consultant-dynamics-365-at-tekwissen-india-3813164989?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=Xf5KxrWm10eb0Sce0GrzhQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics SCM Functional Consultant- Hyderabad                              ,Numaware Technologies Private Limited                                      ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/dynamics-scm-functional-consultant-hyderabad-at-numaware-technologies-private-limited-3816095309?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=LAUYGIiGUZPbU98FDH0TLw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics 365 CRM Technical consultant                                      ,Tata Consultancy Services                                                  ,"Pune, Maharashtra, India"          ,https://in.linkedin.com/jobs/view/dynamics-365-crm-technical-consultant-at-tata-consultancy-services-3813067183?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=sogTdmmE%2Fj8TJnpzF64Cbw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Lead Consultant - Dynamics 365                                             ,TekWissen India                                                            ,"Hyderabad, Telangana, India"       ,https://in.linkedin.com/jobs/view/lead-consultant-dynamics-365-at-tekwissen-india-3813066602?refId=Kglp8H2Cdv0FAQTdkehtJA%3D%3D&trackingId=CH7UKfGhGzoLmpWOORmiNw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
